# name: NOAA-Weather
# source: https://www.ncei.noaa.gov/access/services/data/v1
# import date: 12/13/2023&comma; 4:17:52 PM
# description: Historical weather data fetched from NOAA. Note that the attribute "utc" has been hidden.
# attribute -- name: where, description: weather station, type: categorical, editable: true
# attribute -- name: latitude, description: Latitude of weather station, type: numeric, unit: º, editable: true
# attribute -- name: longitude, description: Longitude of weather station, type: numeric, unit: º, editable: true
# attribute -- name: elevation, description: Elevation of weather station, type: numeric, unit: ft, precision: 0, editable: true
# attribute -- name: when, description: When the observation occurred in weather station's standard time, type: date, editable: true
# attribute -- name: tMax, description: Maximum temperature, unit: °F, editable: true
# attribute -- name: tMin, description: Minimum temperature, unit: °F, editable: true
# attribute -- name: tAvg, description: Average temperature, unit: °F, editable: true
# attribute -- name: precip, description: Precipitation, unit: in, editable: true
where,latitude,longitude,elevation,when,tMax,tMin,tAvg,precip
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2020-12,41.36,24.259999999999998,32.9,4
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-01,35.78,19.58,27.68,2.350393700787402
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-02,34.7,19.759999999999998,27.32,1.7913385826771655
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-03,51.980000000000004,26.96,39.56,2.220472440944882
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-04,61.7,37.04,49.46,4.181102362204725
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-05,71.42,46.4,58.82,5.456692913385827
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-06,83.48,58.82,71.06,4.070866141732284
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-07,80.42,62.24,71.24000000000001,12.826771653543307
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-08,83.84,64.58000000000001,74.12,5.791338582677166
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-09,75.92,54.68,65.30000000000001,5.429133858267717
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-10,66.02,46.76,56.480000000000004,5.956692913385828
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-11,51.08,28.4,39.74,2.248031496062992
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2021-12,43.7,27.68,35.6,3.1023622047244097
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-01,32.72,12.2,22.46,1.3307086614173227
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-02,40.64,18.86,29.84,3.8858267716535435
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-03,49.1,27.5,38.3,2.988188976377953
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-04,59.36,35.78,47.480000000000004,4.610236220472441
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-05,73.94,50,61.88,2.3228346456692917
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-06,79.7,55.040000000000006,67.28,1.68503937007874
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-07,87.62,60.8,74.12,3.5866141732283463
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-08,87.62,62.78,75.2,3.4645669291338583
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-09,74.12,51.8,62.96,5.75984251968504
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-10,63.68000000000001,39.74,51.8,4.0078740157480315
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-11,55.22,31.64,43.34,3.5078740157480315
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2022-12,41.18,21.740000000000002,31.28,4.736220472440945
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-01,41,27.68,34.34,5.622047244094489
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-02,42.26,20.12,31.1,1.9015748031496063
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-03,47.480000000000004,27.32,37.4,3.94488188976378
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-04,63.86,39.2,51.44,6.125984251968504
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-05,72.32,42.44,57.379999999999995,2.6338582677165356
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-06,78.25999999999999,55.040000000000006,66.56,2.263779527559055
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-07,85.46000000000001,64.94,75.2,9.098425196850394
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-08,80.24000000000001,58.46,69.25999999999999,3.6771653543307092
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-09,75.38,55.040000000000006,65.12,7.511811023622048
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-10,66.92,44.96,55.94,3.1496062992125986
BARNES MUNICIPAL AIRPORT,42.158,-72.716,270.99738399999995,2023-11,48.92,26.96,37.94,2.3188976377952755
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-01,36.86,17.96,27.32,3.1535433070866143
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-02,36.14,17.78,26.96,3.6220472440944884
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-03,42.620000000000005,21.560000000000002,32,4.826771653543307
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-04,55.22,36.68,45.86,4.31496062992126
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-05,67.46000000000001,46.04,56.84,2.271653543307087
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-06,76.64,53.6,65.12,1.6299212598425197
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-07,80.96000000000001,62.42,71.78,6.271653543307087
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-08,77.18,57.2,67.1,2.3425196850393704
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-09,74.48,51.980000000000004,63.14,0.7480314960629921
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-10,63.86,46.04,55.040000000000006,6.322834645669292
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-11,50.18,31.82,41,6.2795275590551185
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2014-12,45.68,31.46,38.480000000000004,5.570866141732283
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-01,34.34,17.6,25.88,2.47244094488189
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-02,28.94,7.34,18.14,2.0748031496062995
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-03,39.92,21.02,30.56,3.5590551181102366
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-04,56.3,35.06,45.68,1.9291338582677167
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-05,73.03999999999999,48.019999999999996,60.620000000000005,2.5118110236220472
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-06,72.68,52.879999999999995,62.78,3.4330708661417324
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-07,82.75999999999999,61.16,71.96000000000001,0.751968503937008
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-08,83.12,62.42,72.68,2.5196850393700787
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-09,77,55.76,66.38,4.539370078740157
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-10,61.519999999999996,42.8,52.16,3.783464566929134
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-11,56.120000000000005,36.68,46.4,4.110236220472442
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2015-12,53.42,37.22,45.32,4.791338582677166
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-01,39.56,22.64,31.1,3.224409448818898
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-02,43.16,23.72,33.44,3.1377952755905514
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-03,50.36,32.54,41.54,2.1220472440944884
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-04,54.32,35.06,44.78,2.8779527559055116
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-05,66.74000000000001,46.58,56.66,4.31496062992126
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-06,76.82,55.58,66.2,0.9488188976377954
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-07,84.38,63.14,73.75999999999999,2.078740157480315
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-08,85.28,63.14,74.12,1.2637795275590553
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-09,75.02,57.019999999999996,66.02,2.2519685039370083
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-10,64.03999999999999,44.6,54.32,6.472440944881891
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-11,54.14,34.7,44.42,2.610236220472441
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2016-12,42.980000000000004,24.98,33.98,2.425196850393701
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-01,41.36,26.060000000000002,33.8,4.834645669291339
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-02,44.96,25.52,35.24,2
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-03,42.26,24.8,33.44,3.6181102362204727
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-04,60.08,41,50.540000000000006,7.062992125984253
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-05,63.86,46.58,55.22,5.645669291338583
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-06,77,55.76,66.38,3.81496062992126
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-07,80.06,61.34,70.7,2.263779527559055
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-08,80.6,58.64,69.62,2.02755905511811
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-09,74.84,57.019999999999996,66.02,4.606299212598426
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-10,69.98,50,59.900000000000006,4.2637795275590555
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-11,53.78,33.8,43.879999999999995,3.452755905511811
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2017-12,39.38,23.18,31.28,2.81496062992126
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-01,38.3,21.740000000000002,30.02,5.700787401574804
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-02,48.56,29.12,38.84,5.25984251968504
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-03,44.42,31.64,37.94,6.153543307086615
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-04,54.14,36.14,45.14,5.586614173228347
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-05,71.78,50.18,60.980000000000004,1.6653543307086613
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-06,75.02,55.400000000000006,65.30000000000001,3.905511811023622
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-07,84.38,63.86,74.12,1.3661417322834648
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-08,85.1,67.1,76.1,5.149606299212599
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-09,74.66,59.18,66.92,6.539370078740157
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-10,63.14,44.24,53.6,6.354330708661418
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-11,51.980000000000004,35.78,43.879999999999995,9.271653543307087
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2018-12,43.52,26.42,35.06,4.15748031496063
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-01,38.12,20.66,29.3,6.322834645669292
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-02,39.019999999999996,22.82,30.92,2.858267716535433
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-03,44.6,25.52,35.06,2.9685039370078745
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-04,57.92,39.019999999999996,48.379999999999995,6.145669291338582
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-05,63.31999999999999,46.22,54.86,3.1811023622047245
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-06,74.84,56.480000000000004,65.66,5.5
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-07,84.38,64.75999999999999,74.48,7.881889763779528
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-08,80.42,61.7,71.06,3.2283464566929134
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-09,73.03999999999999,52.519999999999996,62.78,2.1929133858267718
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-10,62.24,46.04,54.14,9.421259842519685
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-11,49.28,28.759999999999998,39.019999999999996,3.2598425196850394
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2019-12,42.08,25.88,33.98,9.244094488188978
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-01,42.8,25.88,34.34,1.6692913385826773
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-02,43.34,26.24,34.88,3.2716535433070866
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-03,50.36,31.46,41,3.75984251968504
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-04,51.26,33.98,42.620000000000005,7.098425196850394
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-05,66.38,45.5,55.94,2.6417322834645667
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-06,77.9,57.56,67.82,1.519685039370079
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-07,84.38,65.84,75.02,2.3385826771653546
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-08,82.94,63.31999999999999,73.22,1.594488188976378
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-09,74.48,54.14,64.22,1.2795275590551183
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-10,62.78,44.6,53.78,5.775590551181102
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-11,58.46,37.22,47.84,5.248031496062993
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2020-12,44.24,27.5,35.78,6.192913385826772
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-01,38.12,23.72,30.92,2.3897637795275593
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-02,38.3,24.08,31.1,6.2952755905511815
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-03,50.540000000000006,28.4,39.38,2.295275590551181
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-04,57.2,36.86,47.120000000000005,4.7952755905511815
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-05,67.64,46.58,57.2,4.783464566929134
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-06,81.14,59,69.98,2.1535433070866143
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-07,78.25999999999999,62.24,70.34,6.874015748031496
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-08,82.22,65.66,73.94,0.01968503937007874
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-09,74.84,57.56,66.2,11.476377952755906
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-10,66.56,50.540000000000006,58.46,7.7047244094488185
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-11,53.06,32.36,42.8,2.4173228346456694
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2021-12,46.76,30.2,38.480000000000004,1.65748031496063
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-01,37.04,16.7,26.96,3.007874015748032
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-02,43.52,21.38,32.54,6.248031496062992
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-03,51.44,30.92,41.18,3.5039370078740157
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-04,58.64,37.94,48.2,4.716535433070867
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-05,68.18,50.540000000000006,59.36,2.3188976377952755
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-06,76.46000000000001,55.94,66.2,3.8937007874015754
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-07,86.72,64.4,75.56,0.9448818897637796
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-08,84.2,65.30000000000001,74.84,6.681102362204724
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-09,72.86,55.22,64.03999999999999,3.3307086614173227
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-10,64.58000000000001,46.22,55.400000000000006,7.153543307086614
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-11,58.1,37.22,47.66,3.2598425196850394
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2022-12,45.5,27.32,36.32,6.877952755905512
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-01,45.5,30.92,38.3,9.311023622047244
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-02,44.78,24.62,34.7,1.893700787401575
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-03,48.92,30.56,39.74,5.031496062992126
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-04,61.34,40.64,51.08,3.484251968503937
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-05,69.62,44.24,57.019999999999996,2.2007874015748032
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-06,74.30000000000001,56.66,65.48,5.181102362204724
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-07,83.84,66.92,75.38,3.8976377952755907
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-08,79.16,60.980000000000004,70.16,5.110236220472442
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-09,74.84,58.64,66.74000000000001,7.04724409448819
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-10,67.1,48.019999999999996,57.56,2.779527559055118
PLYMOUTH MUNICIPAL AIRPORT,41.91,-70.729,148.950136,2023-11,51.620000000000005,30.92,41.18,2.1181102362204722
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2016-03,,,,3.8622047244094486
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2016-04,,,,4.421259842519685
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2016-05,,,,3.9960629921259843
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2016-06,,,,0.8818897637795275
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2016-10,,,,7.787401574803151
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2016-11,,,,2.1929133858267718
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2016-12,,,,2.7519685039370083
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2017-01,,,,5.066929133858268
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2017-02,,,,3.377952755905512
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2017-05,,,,4.625984251968505
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2017-06,,,,2.4173228346456694
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2017-07,,,,2.1023622047244097
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2017-08,,,,7.133858267716535
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2017-09,,,,4.141732283464568
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2017-12,,,,2.862204724409449
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2018-01,,,,3.7007874015748032
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2018-04,,,,4.511811023622047
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2018-05,,,,1.2519685039370079
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2018-06,,,,2.925196850393701
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2018-07,,,,1.2007874015748032
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2018-08,,,,1.799212598425197
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2018-09,,,,3.1535433070866143
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2018-11,,,,8.413385826771654
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2018-12,,,,4.291338582677166
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2019-01,,,,4.661417322834646
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2019-02,,,,3.346456692913386
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2019-04,,,,4.937007874015748
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2019-05,,,,4.224409448818898
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2019-06,,,,6.2795275590551185
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2019-07,,,,2.2913385826771657
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2019-09,,,,4.031496062992127
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2019-10,,,,7.118110236220473
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2019-11,,,,4.003937007874016
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2019-12,,,,9.625984251968504
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2020-03,,,,3.7913385826771653
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2020-04,,,,7.511811023622048
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2020-05,,,,1.8110236220472442
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2020-06,,,,1.6929133858267718
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2020-07,,,,0.9133858267716536
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2020-08,,,,1.5511811023622049
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2020-09,,,,1.7795275590551183
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2020-11,,,,2.2440944881889764
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2020-12,,,,7.437007874015749
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2021-01,,,,2.8779527559055116
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2021-04,,,,3.2755905511811028
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2021-05,,,,4.590551181102362
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2021-06,,,,1.188976377952756
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2021-07,,,,1.7204724409448822
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2021-08,,,,1.6377952755905514
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2021-10,,,,8.228346456692913
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2021-12,,,,2.4291338582677167
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2022-01,,,,5.9015748031496065
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2022-02,,,,3.346456692913386
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2022-06,,,,3.606299212598425
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2022-07,,,,0.10236220472440946
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2022-08,,,,0.6653543307086613
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2022-10,,,,10.30708661417323
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2022-12,,,,4.433070866141732
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2023-02,,,,2.6811023622047245
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2023-05,,,,2.921259842519685
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2023-06,,,,4.244094488188977
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2023-08,,,,4.078740157480315
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2023-09,,,,3.1181102362204727
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2023-10,,,,2.173228346456693
"CHATHAM 0.4 WSW, MA US",41.674085,-69.969369,27.88714,2017-08,,,,6.1299212598425195
